,env,nei_count,backoff,d,epoch,src,nei,etl,rtl,uwb_exposure,uwb_lst_scheduled,uwb_lst_aborted,uwb_lst_timeout,uwb_req_scheduled,uwb_req_aborted,uwb_req_timeout,uwb_req_count,uwb_avg_d_cm,uwb_avg_los,uwb_avg_rssi
94,iotlab-lille,10,30,7.140532193051159,75598162,54:BB,0A:E7,DC07C82C479E73179DD0CCD94A6909005CFC11F633AEAD0DC6EECD174AE2DD1D,FD9B088CC3118162DFEF28DCC0B123AAF899A58BB192682F381C16DBAE09537F,836,30,0,1,97,0,69,28,703,,
95,iotlab-lille,10,30,3.866277279244207,75598162,54:BB,15:7D,26DF406E023E6AAC5471894130794932A9627CC4B14E9DADB626DC2A3EDC7197,154A8094FA5EB52769205B9AB3307094AB22D5021D7B039CD817D545038AA4DE,835,32,0,2,94,0,66,28,398,,
96,iotlab-lille,10,30,2.7905555002543854,75598163,0B:6D,28:6B,3CD497A0A0CC8DE0DB7D77F2D24F919377F7A78FE4472AFC07DF132DE10BCD20,8B93F20F0D6B95E5FFDAE1225BE0C574C271E0219D6C5ACC36C3C3C1327C9012,830,29,0,1,74,0,44,29,283,,
97,iotlab-lille,10,30,2.0610919436065926,75598163,0B:6D,C3:5D,50E77BB632A6E051C7109FCB9DD10084D1E63E54FAEDA375162DD818B465DC43,66AA8295A2D652618264828BE7A7A837D7C150C28B521151706AB18CA6B6BB7F,835,31,0,2,79,0,51,28,205,,
98,iotlab-lille,10,30,3.68065211613377,75598163,0B:6D,54:BB,9DC776EC5A0B6F032A22F5FE087CF3DFAFF444DB4BB4AB35EBAEBE4BD1C5FA3C,13A4A9C8B69117669403592CDCF969395FEF30CEB717B2E5678A50C1A487A724,836,29,0,1,82,0,53,29,370,,
99,iotlab-lille,10,30,2.400000000000002,75598163,0B:6D,69:AD,966AD2051AAFD4A4DB596C5F36011CD8F85AAF0419ADBFB06AB2C3CAFF6ED7D9,C20E7EC890C52F5FEE5923CDB3AFE74D7136E35396E086211C3A7D8A4A572455,840,29,0,1,86,0,58,28,246,,
100,iotlab-lille,10,30,2.4,75598163,0B:6D,12:A7,3F08FFBDE866DC552D31BF24797049056ADB6B4CA053258B7B80944C3878F0E6,AC5EAF8C205D3F0E6358834E085150B70ADD9041A4B8E77C321B3B89417924E2,856,32,0,3,103,0,75,28,239,,
101,iotlab-lille,10,30,4.947726750741193,75598163,0B:6D,E2:E7,DF5EDD867A1A8A74DC2B2C8337A6D6303E01FDBC93096BE0597C32CEA1EDC1A5,4F217DA9879316E4DC6EDB7C1946FE4FC110B03576FADF6B58EAAD1CAEB121BC,835,29,0,1,83,0,55,28,504,,
102,iotlab-lille,10,30,6.0,75598163,0B:6D,D4:AB,969D0CDE0C3B1F973FF3AEAB4647F7F15DE3CE72B0F142BD3658EA8DA019ABAE,1299C3B606D2375C393AADBABE0560C65B0D489BB79C0121730E7638CD6CB782,856,31,0,2,102,0,72,30,604,,
103,iotlab-lille,10,30,3.3941125496954294,75598163,0B:6D,F0:BB,69E51BA1D85F66550E4E163CC17B86C5228648EBFB3B9D08520F7AB6D5409A9C,AAEC94FF79FE74D2F4AC71052B552F5773448642B8978E8E39AA33C5AFCCFD87,840,31,0,1,86,0,58,28,347,,
104,iotlab-lille,10,30,6.462197768561405,75598163,0B:6D,0A:E7,2F5B8C7582EC6759C46EDF3338A452179938121D04C07D9D7741B1DA7477E124,5390D1478145FF4BF09C28F414DE7CE0863CE84E4B727C665AD28C2D4701FDC8,835,32,0,1,83,0,54,29,640,,
105,iotlab-lille,10,30,1.1696580696938728,75598163,0B:6D,15:7D,C24F210820E39F59CCF35149E11776AE4289764A5204C20B2F78DEB5CD52D6CB,E6A156F41E54CD59DDDAC4D2239C4281CFE5001CA9A5FF4F665ABE6F44C329EF,830,31,0,2,75,0,46,28,111,,
106,iotlab-lille,10,30,4.7103290755530045,75598163,69:AD,28:6B,4065B0FDE36C7F7B24191AE5C7B019B59EA8616980AE253FE1DF4887A23208AC,4FAB1B238F464788DE9574E44989B485FBA5C901624F09125FB5E1A101202000,830,29,0,1,105,0,78,27,475,,
107,iotlab-lille,10,30,1.1696580696938745,75598163,69:AD,C3:5D,50052E33A7317182229EDCADE90408FF54A05EFDDE10A7CC19C515B65278AE82,22063F7A4A211E1C924DED5189957C7145A7634BD88CCB2E99E9D2EB588E9093,830,30,0,1,77,0,48,29,114,,
108,iotlab-lille,10,30,2.2152200793600616,75598163,69:AD,54:BB,28E3C990C46F70E136DC4B15D4C53A6930535223A28AEE4700B3A7B8744D3B63,4A9AF7FB39B68BC2866A20508D500E6FCD917963B96BC31CDAA22FFD5B32391E,830,30,0,1,76,0,47,29,226,,
109,iotlab-lille,10,30,2.400000000000002,75598163,69:AD,0B:6D,C20E7EC890C52F5FEE5923CDB3AFE74D7136E35396E086211C3A7D8A4A572455,966AD2051AAFD4A4DB596C5F36011CD8F85AAF0419ADBFB06AB2C3CAFF6ED7D9,830,30,0,2,77,0,49,28,246,,
110,iotlab-lille,10,30,3.3941125496954294,75598163,69:AD,12:A7,D8CD77721BDA249DA6D4BA7D8D2CBCD306D1E3C141115E32BBBD4FCB38918578,D48DFD82AA1FCB35AED34CF925F4864343DFC6AD066DFB7ECDEE909F01C46163,841,30,0,2,84,0,56,28,354,,
111,iotlab-lille,10,30,4.947726750741194,75598163,69:AD,E2:E7,179370F5521C060789BCA78F46526D6BCB4DECB7146DBE85DCD842A9E39A49FE,3611994DE372856BC5B5C2B6F443DAC068F043424A47C3C7715D44433777B6AC,847,31,0,1,92,0,63,29,509,,
112,iotlab-lille,10,30,6.462197768561405,75598163,69:AD,D4:AB,F0DD7E3613AB534AE6B3B4743D11BFA7F7F46E1B97B5662FF199B5EB4D9250F8,7FDD4550A18F3DFA4B1F8C752BB9CC8E0FFCA1734B0AF58DEA6DE697CCDB88B6,845,31,0,2,91,0,63,28,650,,
113,iotlab-lille,10,30,6.0,75598163,69:AD,0A:E7,84D133272072F23422FE8F3D91609D5C15287C56EC8F2CB0E59A22BF69886AE8,D234D06ED08A0F8C16D3D4A664A850DA831090E3A95A23455681AA2BA7707067,840,30,0,1,84,0,55,29,596,,
114,iotlab-lille,10,30,3.163558123379433,75598163,69:AD,15:7D,39C7A1DA86C008B383849A0302B050A5FCDD50557AE7BE2F92B75021B8E45FFA,57606A5B5B16BB1ADD685A4AA2943669BACE2F6AE760963DAF0F43C0DEB040FE,830,29,0,1,75,0,45,30,318,,
115,iotlab-lille,10,30,2.4,75598163,69:AD,F0:BB,BEF5119D9A3F19AAE83A6FD41AC174736A3AA2F673B8EBB57C21DD6940A680DA,3D303092D0FD5A199F6604100BE61EFBC50709A95ABC4B8290416F99FA0B7403,840,30,0,2,113,0,85,28,242,,
116,iotlab-lille,10,30,4.192755657082822,75598163,12:A7,28:6B,BFD89148F1C0D6B39752213672B16125DFEFDBD954720DC636551152BD4F3819,DBD836236EBF123732A7914A89D7A7EA2FD7FFDE5D464EC2FAA11781E9297938,840,29,0,1,86,0,58,28,425,,
117,iotlab-lille,10,30,3.747012143028096,75598163,12:A7,C3:5D,4DF958B0CDFFA6060C65DD2B9CC350EE8F76891FCB6E2F1D365C12B79FDCCE6B,1B3CB447B41B05A36F4F77B753856D0A77560DD9FCA3EC09CF0449064B913C97,830,29,0,1,74,0,46,28,386,,
118,iotlab-lille,10,30,4.831066134923015,75598163,12:A7,54:BB,1E06CD1157F9218C1F2C011855F1C5FA6CC799C5F1D0D09A29FC5461D385EDB5,DED900A4E938C0BD1B12F007C8658CB9F1268079BE386DC47EDA38E28FD24453,830,30,0,1,76,0,48,28,481,,
119,iotlab-lille,10,30,2.4,75598163,12:A7,0B:6D,AC5EAF8C205D3F0E6358834E085150B70ADD9041A4B8E77C321B3B89417924E2,3F08FFBDE866DC552D31BF24797049056ADB6B4CA053258B7B80944C3878F0E6,835,30,0,2,84,0,55,29,237,,
120,iotlab-lille,10,30,3.3941125496954294,75598163,12:A7,69:AD,D48DFD82AA1FCB35AED34CF925F4864343DFC6AD066DFB7ECDEE909F01C46163,D8CD77721BDA249DA6D4BA7D8D2CBCD306D1E3C141115E32BBBD4FCB38918578,831,29,0,1,104,0,77,27,354,,
121,iotlab-lille,10,30,2.6832815729997477,75598163,12:A7,E2:E7,E9A860B1FD782D2475124963F3BB31ACA744F9AEAD15EEE8245DD74C6A591F72,2AF7592038DC0D76D06D9728362FB77BE8E28BD8C421596EBE56836E0E6812A1,846,31,0,3,90,0,62,28,275,,
122,iotlab-lille,10,30,3.5999999999999996,75598163,12:A7,D4:AB,0C40D4DAAC9FFA040AE39955B37237ABF59A9A40C8FB74C2BBC213908E3B5372,BB058988E9DA063B67FFD92CEBC02E95B1629FCF6810AC61B732FD66F652ED1E,845,30,0,1,100,0,72,28,361,,
123,iotlab-lille,10,30,4.326661530556788,75598163,12:A7,0A:E7,B6875104DB3E1AB31B785D405B74BE65F6F85952A7A6C89ECBEE9AC77574754E,30E46E470013168CF739C96D333F4311DC10CE5DB4AEF02BBE6085450D6AFF98,835,32,0,2,82,0,53,29,412,,
124,iotlab-lille,10,30,3.3406735847729867,75598163,12:A7,15:7D,B642C10BE14D034920AFAB920A8E55F2AED9B9F4E1EF385D93C613DC03D47E7E,46DCC17974244B63169CC85893C0009254CB5B083764EA21AB0AD890A7F5F2FA,835,29,0,1,111,0,83,28,332,,
125,iotlab-lille,10,30,2.400000000000002,75598163,12:A7,F0:BB,FAA70BB66F2808603256FDE06ED60E1BAA962613FDFF251D425EA8D1CBED78A6,D45F5BF68CD87B55B319CCB8C124DF49D911666CB5366F076F72153C5697938A,836,29,0,1,80,0,52,28,252,,
126,iotlab-lille,10,30,5.655015473011549,75598162,F0:BB,28:6B,68FA2407986F6329BEC77ED3C5C6D9CB608E426713DD1A35A10D56FC763D2E0C,6DFD287335A91BF7105CCD7CB1BA162457CB3876950CAAA3A94779803C0FEEC1,855,29,0,1,104,0,76,28,576,,
127,iotlab-lille,10,30,3.8339535730105028,75598162,F0:BB,54:BB,59DD920DDE2EAD8589AD0622350C54DECEE0B5E7F89F1843529343F5574BAF01,87B92F2ABFBE45F94F93E9FE47B6D30962A7C5A65258AF1CDA3319D123D09F7E,830,30,0,2,80,0,52,28,404,,
128,iotlab-lille,10,30,3.3941125496954294,75598162,F0:BB,0B:6D,AAEC94FF79FE74D2F4AC71052B552F5773448642B8978E8E39AA33C5AFCCFD87,69E51BA1D85F66550E4E163CC17B86C5228648EBFB3B9D08520F7AB6D5409A9C,829,35,0,8,80,0,48,30,347,,
129,iotlab-lille,10,30,2.4,75598162,F0:BB,69:AD,3D303092D0FD5A199F6604100BE61EFBC50709A95ABC4B8290416F99FA0B7403,BEF5119D9A3F19AAE83A6FD41AC174736A3AA2F673B8EBB57C21DD6940A680DA,829,29,0,0,107,0,79,27,243,,
130,iotlab-lille,10,30,2.400000000000002,75598162,F0:BB,12:A7,D45F5BF68CD87B55B319CCB8C124DF49D911666CB5366F076F72153C5697938A,FAA70BB66F2808603256FDE06ED60E1BAA962613FDFF251D425EA8D1CBED78A6,830,35,0,8,84,0,56,28,251,,
131,iotlab-lille,10,30,2.683281572999749,75598162,F0:BB,E2:E7,A048DF277139C1CCD78253B6EA94CC084A34BFB773F1F8A15FB1DD3F2155A6FE,2AB0C2B7F3C5058DEDE705C6EABEBBC4A4FD314F802125B80352513C6E69F612,831,37,0,9,80,0,52,28,265,,
132,iotlab-lille,10,30,4.326661530556788,75598162,F0:BB,D4:AB,4821AD27861BE118966C8E15A9008929C97F7394B445B67F4C09804106DEA36F,D6787B7E152C90DCCC28AFD038F3E4C71065D136EBE022098B97D9D89B55D558,847,30,0,2,91,0,61,30,432,,
133,iotlab-lille,10,30,3.5999999999999996,75598162,F0:BB,0A:E7,E10ED078D6F37073CA30F6B116A0E6759E71B236D6F2F21F298C70DD5514AFEE,8AF850D7A496FEC24DD1A09CF77B938AE2D5864D33F7B73F73938BBADD3499ED,841,29,0,1,90,0,62,28,348,,
134,iotlab-lille,10,30,4.4497303289075845,75598162,F0:BB,15:7D,4F0A0EB5441470BE676703305EF73B97CEB52E0CCAEEC74D58F6F0E3BBAB9306,22901930B427EAE846F9FFC66B122B0DAA49E55CCCA515CD0192970B5C15E413,840,30,0,1,95,0,66,29,445,,
135,iotlab-lille,10,30,3.340673584772987,75598162,F0:BB,C3:5D,D707936B95D2D1AAD5F5C1434536DF82E90569DF204B8A4FB412B889BFFB3DC3,37EB431DF0E4C8E4CEA2B50E54BF3DCF8E17741F7E94EBE0BBE4838B609A6EF3,840,31,0,2,87,0,59,28,332,,
136,iotlab-lille,10,30,6.682155340906107,75598162,E2:E7,28:6B,C45A96DCCD549681542BFDB840D2304819956E915CCB2C7207700FAB33309C9C,8CECD4AFC76875E0D614EE552DCC579150D6C80B0346D23816A1FF9E06CCB551,840,33,0,2,88,0,59,28,700,,
137,iotlab-lille,10,30,5.698429608234186,75598162,E2:E7,C3:5D,A4B92C83CDD147BD72E7E3E6F87F673653F3A1809F733C5CFBD206FE4315B200,9F26894CF6190A3725876B45038EF90C3DE401D34F85AF74EAF3A3BB51B2FECC,835,31,0,2,111,0,84,27,569,,
138,iotlab-lille,10,30,6.236280942997999,75598162,E2:E7,54:BB,3C0B7C5177ED668F3CB80F21152525C856C3D6DF4AD1A5881DD7C9161FB12B0B,954F99E790A234CFC0014CBA1AF9B5B55D839C61FB2172368528547015117E99,835,30,0,1,86,0,58,28,642,,
139,iotlab-lille,10,30,4.947726750741193,75598162,E2:E7,0B:6D,4F217DA9879316E4DC6EDB7C1946FE4FC110B03576FADF6B58EAAD1CAEB121BC,DF5EDD867A1A8A74DC2B2C8337A6D6303E01FDBC93096BE0597C32CEA1EDC1A5,830,29,0,1,79,0,51,28,504,,
140,iotlab-lille,10,30,4.947726750741194,75598162,E2:E7,69:AD,3611994DE372856BC5B5C2B6F443DAC068F043424A47C3C7715D44433777B6AC,179370F5521C060789BCA78F46526D6BCB4DECB7146DBE85DCD842A9E39A49FE,829,30,0,1,80,0,49,30,509,,
141,iotlab-lille,10,30,2.6832815729997477,75598162,E2:E7,12:A7,2AF7592038DC0D76D06D9728362FB77BE8E28BD8C421596EBE56836E0E6812A1,E9A860B1FD782D2475124963F3BB31ACA744F9AEAD15EEE8245DD74C6A591F72,845,30,0,2,92,0,64,28,274,,
142,iotlab-lille,10,30,1.6970562748477132,75598162,E2:E7,D4:AB,D7FCD9DE128F787C93CCA72A6C3330275BA9C123E4B476ED212E9E108B332BDF,E3B04B8FE9F45B1368BA25B2B0D8F5F0527F9847546BC7163827FA45045AA50F,851,31,0,2,99,0,71,28,176,,
143,iotlab-lille,10,30,1.6970562748477156,75598162,E2:E7,0A:E7,900BDDA13FA7C1F1D80914ABFA6845FAC32B3E2A43ECBDE1932F8D1C1FA1B6B2,844E1DA4EC949B529CC4B87FE0680803F8F95ADE225F94061ECD5705EFDD1D54,841,31,0,1,93,0,63,30,152,,
144,iotlab-lille,10,30,5.945763197437315,75598162,E2:E7,15:7D,A78BEED98F7C436CF9D412670E2F6751EEAFFC07FD764BAE072BBC66127FBA1E,100FE22F3D071E667B4B5D7E092EB6C0C373ACD80EEE8D84C95F8AD33ADF3644,840,34,0,7,89,0,60,29,594,,
145,iotlab-lille,10,30,2.683281572999749,75598162,E2:E7,F0:BB,2AB0C2B7F3C5058DEDE705C6EABEBBC4A4FD314F802125B80352513C6E69F612,A048DF277139C1CCD78253B6EA94CC084A34BFB773F1F8A15FB1DD3F2155A6FE,831,29,0,1,81,0,52,29,265,,
146,iotlab-lille,10,30,7.339427770609913,75598163,D4:AB,28:6B,159BD251E24CB57C0C3CD9E85BDC1C09591847CE01FB5778AFD4E97E4DA05F28,DFBA722809BF1A353271A08713F9E35B0501E3EBDD13C147842D27718B4AD177,840,30,0,2,93,0,65,28,735,,
147,iotlab-lille,10,30,7.094230049836275,75598163,D4:AB,C3:5D,81A9B39C6C03AEFBA2452DB8C93D730AB1E8A1CF5147FB058E0110C39A03F36F,B2C74F320998F503214EBB343BFC2C847847B3B2835A595E8068B11CD4C9A6FF,840,30,0,1,89,0,61,28,711,,
148,iotlab-lille,10,30,7.721865059686034,75598163,D4:AB,54:BB,5D9F998DC1E3E0F7BA630F27E727BBB24185910BE3C1D2CAE7187FBD17EECA5D,27D77646453D15011E36EB4082AA1A589F24F7239C953C779E3A0119E781A72C,845,31,0,2,97,0,68,29,842,,
149,iotlab-lille,10,30,6.0,75598163,D4:AB,0B:6D,1299C3B606D2375C393AADBABE0560C65B0D489BB79C0121730E7638CD6CB782,969D0CDE0C3B1F973FF3AEAB4647F7F15DE3CE72B0F142BD3658EA8DA019ABAE,845,34,0,4,96,0,67,29,605,,
150,iotlab-lille,10,30,6.462197768561405,75598163,D4:AB,69:AD,7FDD4550A18F3DFA4B1F8C752BB9CC8E0FFCA1734B0AF58DEA6DE697CCDB88B6,F0DD7E3613AB534AE6B3B4743D11BFA7F7F46E1B97B5662FF199B5EB4D9250F8,835,29,0,1,88,0,59,29,651,,
151,iotlab-lille,10,30,3.5999999999999996,75598163,D4:AB,12:A7,BB058988E9DA063B67FFD92CEBC02E95B1629FCF6810AC61B732FD66F652ED1E,0C40D4DAAC9FFA040AE39955B37237ABF59A9A40C8FB74C2BBC213908E3B5372,840,31,0,3,88,0,59,29,361,,
152,iotlab-lille,10,30,1.6970562748477132,75598163,D4:AB,E2:E7,E3B04B8FE9F45B1368BA25B2B0D8F5F0527F9847546BC7163827FA45045AA50F,D7FCD9DE128F787C93CCA72A6C3330275BA9C123E4B476ED212E9E108B332BDF,836,32,0,4,81,0,52,29,180,,
153,iotlab-lille,10,30,2.400000000000002,75598163,D4:AB,0A:E7,E94B1A20ABE78B2FBCCA5841783D84A2812CCAE07682B247BDB3E550A93BDB30,32BF6A578FFB8576107DB1BB3643950C76BC69F444D5FDBB391C4AE49BCE9559,840,29,0,1,118,0,91,27,246,,
154,iotlab-lille,10,30,6.888258125244727,75598163,D4:AB,15:7D,8D0F784C23516EEDBA44D5B2B1DD48D977EB9A34F9C53BF10319C3B86A08358A,D531749E7CFCF94947BD00780856DE41A6D81BC1A3056ED4D2D54FEDF70DA38E,840,32,0,2,88,0,59,29,695,,
155,iotlab-lille,10,30,4.326661530556788,75598163,D4:AB,F0:BB,D6787B7E152C90DCCC28AFD038F3E4C71065D136EBE022098B97D9D89B55D558,4821AD27861BE118966C8E15A9008929C97F7394B445B67F4C09804106DEA36F,835,32,0,2,82,0,54,28,433,,
156,iotlab-lille,10,30,8.262396746707338,75598162,0A:E7,28:6B,FD1857D4A447B83AB7ECD77BF497B2A9A4064F7507E61F1C38B0F24DC68585AD,599710BF81BA4E25784719DDB2F88D9C4F784517FF97243E48BA40D2CB56DF6E,845,30,0,1,93,0,64,29,806,,
157,iotlab-lille,10,30,6.888258125244727,75598162,0A:E7,C3:5D,0663B238F8889CE29CD46CD732EE35D898482D0394F1C87A2F8A52C58A29E158,6B9A727F5EC4DE6F208BB3DBFA7A0675E3D22E83016D5B0BEA48475A26783AA8,834,32,0,3,86,0,58,28,683,,
158,iotlab-lille,10,30,7.140532193051159,75598162,0A:E7,54:BB,FD9B088CC3118162DFEF28DCC0B123AAF899A58BB192682F381C16DBAE09537F,DC07C82C479E73179DD0CCD94A6909005CFC11F633AEAD0DC6EECD174AE2DD1D,835,29,0,1,85,0,56,29,702,,
159,iotlab-lille,10,30,6.462197768561405,75598162,0A:E7,0B:6D,5390D1478145FF4BF09C28F414DE7CE0863CE84E4B727C665AD28C2D4701FDC8,2F5B8C7582EC6759C46EDF3338A452179938121D04C07D9D7741B1DA7477E124,845,30,0,1,96,0,65,31,638,,
160,iotlab-lille,10,30,6.0,75598162,0A:E7,69:AD,D234D06ED08A0F8C16D3D4A664A850DA831090E3A95A23455681AA2BA7707067,84D133272072F23422FE8F3D91609D5C15287C56EC8F2CB0E59A22BF69886AE8,845,35,0,7,98,0,69,29,594,,
161,iotlab-lille,10,30,4.326661530556788,75598162,0A:E7,12:A7,30E46E470013168CF739C96D333F4311DC10CE5DB4AEF02BBE6085450D6AFF98,B6875104DB3E1AB31B785D405B74BE65F6F85952A7A6C89ECBEE9AC77574754E,834,30,0,1,87,0,57,30,413,,
162,iotlab-lille,10,30,1.6970562748477156,75598162,0A:E7,E2:E7,844E1DA4EC949B529CC4B87FE0680803F8F95ADE225F94061ECD5705EFDD1D54,900BDDA13FA7C1F1D80914ABFA6845FAC32B3E2A43ECBDE1932F8D1C1FA1B6B2,830,32,0,2,83,0,53,30,152,,
163,iotlab-lille,10,30,2.400000000000002,75598162,0A:E7,D4:AB,32BF6A578FFB8576107DB1BB3643950C76BC69F444D5FDBB391C4AE49BCE9559,E94B1A20ABE78B2FBCCA5841783D84A2812CCAE07682B247BDB3E550A93BDB30,830,29,0,1,80,0,52,28,243,,
164,iotlab-lille,10,30,7.489198889066841,75598162,0A:E7,15:7D,A8DBBD7E1346A54612085441E42CE76994328C5D4D0FBBFBAE8587A40934B872,D94B6D0504D93EC21FB46F91396A72E9D532F4FE38E5B335CB365A3A3EAEB1BF,844,30,0,1,93,0,65,28,747,,
165,iotlab-lille,10,30,3.5999999999999996,75598162,0A:E7,F0:BB,8AF850D7A496FEC24DD1A09CF77B938AE2D5864D33F7B73F73938BBADD3499ED,E10ED078D6F37073CA30F6B116A0E6759E71B236D6F2F21F298C70DD5514AFEE,830,29,0,1,79,0,51,28,348,,
166,iotlab-lille,3,30,2.400000000000002,75591189,0B:6D,69:AD,2801781A7C733ACFBC435611E117829F7D68A05DB1C3C8C41FBD5FC207C8C9BE,BCF55004C12CE10ECFF5B1E86C7DF9689376604A7A9A035BA43534A4AE4A00E6,845,31,0,1,93,0,65,28,247,,
167,iotlab-lille,3,30,2.4,75591189,0B:6D,12:A7,95046B4240246BABB829381A0FE473AA667D26A3F58F867FD2CFF26D518D14F8,B3B60E93EC863B93C3E0E983E15B64AAFCBE4AF15AD9BF64B52F6B442B381E10,850,30,0,1,97,0,69,28,238,,
168,iotlab-lille,3,30,3.3941125496954294,75591189,0B:6D,F0:BB,4406E3FB00A307302264ADF17781DCE7DF00798F319DDCAE04BE6CDF0CBE7C68,A6D4FA6C8C617434463CE2349E4CA1DE16B1E4D87A3EE430F6874B7A7924B365,857,31,0,3,105,0,76,29,348,,
169,iotlab-lille,3,30,2.400000000000002,75591190,69:AD,0B:6D,BCF55004C12CE10ECFF5B1E86C7DF9689376604A7A9A035BA43534A4AE4A00E6,2801781A7C733ACFBC435611E117829F7D68A05DB1C3C8C41FBD5FC207C8C9BE,830,29,0,1,82,0,52,30,246,,
170,iotlab-lille,3,30,3.3941125496954294,75591190,69:AD,12:A7,363D22832D5110A57EEB69F42806C11E3DC8B67EB69C2B7FD058F87F0B0CD3CF,5309673232D9F4823B8DEA4E49C82B29F6380937D6EBB3F363143166F621A788,851,29,0,1,100,0,72,28,356,,
171,iotlab-lille,3,30,2.4,75591190,69:AD,F0:BB,D584BB26519799E0B77A54B21426198A463A1610D8962232615C13ACA671217D,B92EE41EF80926AA14836EE72C63F8D2FF055D21C71265EA851A11F0A4A9B7EA,841,30,0,1,90,0,62,28,241,,
172,iotlab-lille,3,30,2.4,75591189,12:A7,0B:6D,B3B60E93EC863B93C3E0E983E15B64AAFCBE4AF15AD9BF64B52F6B442B381E10,95046B4240246BABB829381A0FE473AA667D26A3F58F867FD2CFF26D518D14F8,835,29,0,1,89,0,60,29,237,,
173,iotlab-lille,3,30,3.3941125496954294,75591189,12:A7,69:AD,5309673232D9F4823B8DEA4E49C82B29F6380937D6EBB3F363143166F621A788,363D22832D5110A57EEB69F42806C11E3DC8B67EB69C2B7FD058F87F0B0CD3CF,835,29,0,1,85,0,57,28,355,,
174,iotlab-lille,3,30,2.400000000000002,75591189,12:A7,F0:BB,579FC3DD03E431BC1EB1E22CB4FD28FE4143FE97F337A3E5A7B86AC9A33E8E06,82BAC9849A7CB9EBD2A00FE5C5974F9264CF760AEA1821243B61A9E333860824,836,30,0,1,86,0,58,28,253,,
175,iotlab-lille,3,30,3.3941125496954294,75591189,F0:BB,0B:6D,A6D4FA6C8C617434463CE2349E4CA1DE16B1E4D87A3EE430F6874B7A7924B365,4406E3FB00A307302264ADF17781DCE7DF00798F319DDCAE04BE6CDF0CBE7C68,844,30,0,1,103,0,75,28,349,,
176,iotlab-lille,3,30,2.4,75591189,F0:BB,69:AD,B92EE41EF80926AA14836EE72C63F8D2FF055D21C71265EA851A11F0A4A9B7EA,D584BB26519799E0B77A54B21426198A463A1610D8962232615C13ACA671217D,835,29,0,1,92,0,63,29,243,,
177,iotlab-lille,3,30,2.400000000000002,75591189,F0:BB,12:A7,82BAC9849A7CB9EBD2A00FE5C5974F9264CF760AEA1821243B61A9E333860824,579FC3DD03E431BC1EB1E22CB4FD28FE4143FE97F337A3E5A7B86AC9A33E8E06,830,29,0,1,81,0,52,29,252,,
178,iotlab-lille,5,30,1.8515128949051372,75593146,C3:5D,54:BB,A84694E6E1DFB863679A09DB42745FE9D5E103CEFA0D0902BCDDEA609DF85C71,6E0676C88FAD7A855AEBA5F0118A627F47644BED57742DE9204BB4CD59954EF1,835,31,0,2,83,0,54,29,186,,
179,iotlab-lille,5,30,2.0610919436065926,75593146,C3:5D,0B:6D,314C3C247E873BDCD78590828FC37FB479654E4511A2F5D5C88B001AA0A89402,6CF53B8EB5A3094C65F2C90B32A4DBD640BE112609AB1AE8908D5B3455F6DED2,841,29,0,1,92,0,64,28,210,,
180,iotlab-lille,5,30,1.1696580696938745,75593146,C3:5D,69:AD,202E6F80107EB17F7FE42174143AE7D13E83611B976A7915E68CB726AD053FFE,679ED7AA69A803C8953613A2E67EE9B973027A6FA2C2C0ED1C02067C6610BEAC,836,29,0,1,86,0,58,28,118,,
181,iotlab-lille,5,30,3.747012143028096,75593146,C3:5D,12:A7,D63C89E54E6A0E252EE6E4A7D552E0FE7311AF65DEA91CB7D3CCA442BAD1F2B6,64015DE8A2162246FAD1FE29EE282838DD84F48311DEDA61C052727419CDDD8F,846,32,0,1,97,0,68,29,386,,
182,iotlab-lille,5,30,3.340673584772987,75593146,C3:5D,F0:BB,5EA6713DA574C520536B442AE47C1747102F4E627A6FB9A11EB12E2D5530FD2E,EDDCFA6ED744C1A15328DE88EE132B72A7597ECF1AA1EED1098B5C9B851309E4,840,30,0,1,89,0,61,28,332,,
183,iotlab-lille,5,30,1.8515128949051372,75593147,54:BB,C3:5D,6E0676C88FAD7A855AEBA5F0118A627F47644BED57742DE9204BB4CD59954EF1,A84694E6E1DFB863679A09DB42745FE9D5E103CEFA0D0902BCDDEA609DF85C71,834,30,0,1,91,0,62,29,187,,
184,iotlab-lille,5,30,3.68065211613377,75593147,54:BB,0B:6D,21DD751B4FDAF3AF033DCF76B18F94ABB214D1E6EBDB17D85444BA29642B57A5,2C7A9251FBAD6059874E140CAC184FAAEAD1AD8490E5BA7E59E541C4EE97FF76,841,29,0,1,100,0,71,29,372,,
185,iotlab-lille,5,30,2.2152200793600616,75593147,54:BB,69:AD,7DDC4D8364C6F68037BFB6C42135A6CB8CAF9C944F61F3035A8F4242882D221D,BD33A772709173ACC909E4B515BDBA26FCD02D36EDDBC721D327D2A5EA67CE70,840,29,0,1,95,0,67,28,227,,
186,iotlab-lille,5,30,4.831066134923015,75593147,54:BB,12:A7,4F39DF531098CC3900FBDB4AD841667271630AFF53AD9DFD0AC9A897E3DDF5FE,9F3C8BB06D8B4969530C11BA2A4C6B18A3992D979693192A1CBFCB0D6E51F1B9,836,30,0,1,92,0,64,28,482,,
