,env,method,orientation,d,src,nei,d_est,d_err_absolute,d_err_relative
300,los,riot,front,1.0,C3:29,57:81,0.9665641,0.03343589999999996,0.03343589999999996
301,los,riot,front,1.0,C3:29,57:81,0.9752402,0.0247598,0.0247598
302,los,riot,front,1.0,C3:29,57:81,0.9364679,0.06353209999999998,0.06353209999999998
303,los,riot,front,1.0,C3:29,57:81,1.0080852,0.008085200000000015,0.008085200000000015
304,los,riot,front,1.0,C3:29,57:81,0.9810131,0.01898690000000003,0.01898690000000003
305,los,riot,front,1.0,C3:29,57:81,0.9784844,0.021515599999999968,0.021515599999999968
306,los,riot,front,1.0,C3:29,57:81,1.048647,0.04864700000000011,0.04864700000000011
307,los,riot,front,1.0,C3:29,57:81,1.0155228,0.015522800000000059,0.015522800000000059
308,los,riot,front,1.0,C3:29,57:81,0.968497,0.03150299999999995,0.03150299999999995
309,los,riot,front,1.0,C3:29,57:81,1.0075985,0.0075985000000000635,0.0075985000000000635
310,los,riot,front,1.0,C3:29,57:81,1.0244432,0.02444320000000011,0.02444320000000011
311,los,riot,front,1.0,C3:29,57:81,1.0123881,0.012388099999999902,0.012388099999999902
312,los,riot,front,1.0,C3:29,57:81,1.0093635,0.00936350000000008,0.00936350000000008
313,los,riot,front,1.0,C3:29,57:81,1.013773,0.013773000000000035,0.013773000000000035
314,los,riot,front,1.0,C3:29,57:81,0.9899074,0.010092600000000007,0.010092600000000007
315,los,riot,front,1.0,C3:29,57:81,1.061346,0.0613459999999999,0.0613459999999999
316,los,riot,front,1.0,C3:29,57:81,1.0124962,0.012496199999999957,0.012496199999999957
317,los,riot,front,1.0,C3:29,57:81,0.98394,0.016059999999999963,0.016059999999999963
318,los,riot,front,1.0,C3:29,57:81,0.9733095,0.02669049999999995,0.02669049999999995
319,los,riot,front,1.0,C3:29,57:81,0.9816092,0.01839080000000004,0.01839080000000004
320,los,riot,front,1.0,C3:29,57:81,1.03391,0.03391000000000011,0.03391000000000011
321,los,riot,front,1.0,C3:29,57:81,0.9929444,0.007055600000000051,0.007055600000000051
322,los,riot,front,1.0,C3:29,57:81,0.9956661,0.004333900000000002,0.004333900000000002
323,los,riot,front,1.0,C3:29,57:81,0.9747928,0.025207199999999985,0.025207199999999985
324,los,riot,front,1.0,C3:29,57:81,0.9785576,0.021442399999999973,0.021442399999999973
325,los,riot,front,1.0,C3:29,57:81,1.0184522,0.01845220000000003,0.01845220000000003
326,los,riot,front,1.0,C3:29,57:81,0.9649534,0.03504660000000004,0.03504660000000004
327,los,riot,front,1.0,C3:29,57:81,1.0227644,0.022764400000000018,0.022764400000000018
328,los,riot,front,1.0,C3:29,57:81,0.9838812,0.01611879999999999,0.01611879999999999
329,los,riot,front,1.0,C3:29,57:81,0.9906256,0.009374400000000005,0.009374400000000005
330,los,riot,front,1.0,C3:29,57:81,0.9927639,0.0072360999999999676,0.0072360999999999676
331,los,riot,front,1.0,C3:29,57:81,0.9940147,0.005985299999999971,0.005985299999999971
332,los,riot,front,1.0,C3:29,57:81,0.9985111,0.0014889000000000152,0.0014889000000000152
333,los,riot,front,1.0,C3:29,57:81,1.0210043,0.021004299999999976,0.021004299999999976
334,los,riot,front,1.0,C3:29,57:81,0.9989645,0.001035499999999967,0.001035499999999967
335,los,riot,front,1.0,C3:29,57:81,1.0253063,0.025306300000000004,0.025306300000000004
336,los,riot,front,1.0,C3:29,57:81,0.9784154,0.021584599999999954,0.021584599999999954
337,los,riot,front,1.0,C3:29,57:81,0.94958,0.05042000000000002,0.05042000000000002
338,los,riot,front,1.0,C3:29,57:81,0.9768479,0.02315210000000001,0.02315210000000001
339,los,riot,front,1.0,C3:29,57:81,0.9845638,0.015436200000000011,0.015436200000000011
340,los,riot,front,1.0,C3:29,57:81,1.0424877,0.042487699999999906,0.042487699999999906
341,los,riot,front,1.0,C3:29,57:81,0.9670784,0.032921599999999995,0.032921599999999995
342,los,riot,front,1.0,C3:29,57:81,1.0291938,0.029193800000000047,0.029193800000000047
343,los,riot,front,1.0,C3:29,57:81,0.9734207,0.026579299999999972,0.026579299999999972
344,los,riot,front,1.0,C3:29,57:81,0.9797759,0.020224099999999967,0.020224099999999967
345,los,riot,front,1.0,C3:29,57:81,1.0025603,0.002560300000000071,0.002560300000000071
346,los,riot,front,1.0,C3:29,57:81,0.9596407,0.04035929999999999,0.04035929999999999
347,los,riot,front,1.0,C3:29,57:81,0.9855723,0.014427700000000043,0.014427700000000043
348,los,riot,front,1.0,C3:29,57:81,0.9709764,0.029023600000000038,0.029023600000000038
349,los,riot,front,1.0,C3:29,57:81,1.0080262,0.008026199999999983,0.008026199999999983
350,los,riot,front,1.0,C3:29,57:81,1.0163377,0.01633770000000001,0.01633770000000001
351,los,riot,front,1.0,C3:29,57:81,0.9648306,0.03516940000000002,0.03516940000000002
352,los,riot,front,1.0,C3:29,57:81,0.9874077,0.0125923,0.0125923
353,los,riot,front,1.0,C3:29,57:81,0.9906271,0.009372900000000017,0.009372900000000017
354,los,riot,front,1.0,C3:29,57:81,0.9827036,0.01729639999999999,0.01729639999999999
355,los,riot,front,1.0,C3:29,57:81,0.9802735,0.01972649999999998,0.01972649999999998
356,los,riot,front,1.0,C3:29,57:81,1.0069448,0.006944800000000084,0.006944800000000084
357,los,riot,front,1.0,C3:29,57:81,0.996799,0.0032010000000000094,0.0032010000000000094
358,los,riot,front,1.0,C3:29,57:81,0.9925,0.007499999999999951,0.007499999999999951
359,los,riot,front,1.0,C3:29,57:81,1.0031435,0.0031434999999999658,0.0031434999999999658
360,los,riot,front,1.0,C3:29,57:81,0.9893762,0.010623799999999961,0.010623799999999961
361,los,riot,front,1.0,C3:29,57:81,1.0116355,0.01163549999999991,0.01163549999999991
362,los,riot,front,1.0,C3:29,57:81,0.9917329,0.008267099999999972,0.008267099999999972
363,los,riot,front,1.0,C3:29,57:81,1.0006046,0.0006045999999999552,0.0006045999999999552
364,los,riot,front,1.0,C3:29,57:81,0.9764845,0.023515500000000022,0.023515500000000022
365,los,riot,front,1.0,C3:29,57:81,0.9949865,0.005013500000000004,0.005013500000000004
366,los,riot,front,1.0,C3:29,57:81,0.9433715,0.05662849999999997,0.05662849999999997
367,los,riot,front,1.0,C3:29,57:81,0.9749761,0.025023899999999988,0.025023899999999988
368,los,riot,front,1.0,C3:29,57:81,0.9754997,0.02450030000000003,0.02450030000000003
369,los,riot,front,1.0,C3:29,57:81,1.0054161,0.005416099999999924,0.005416099999999924
370,los,riot,front,1.0,C3:29,57:81,0.9865565,0.013443500000000053,0.013443500000000053
371,los,riot,front,1.0,C3:29,57:81,0.9866173,0.01338269999999997,0.01338269999999997
372,los,riot,front,1.0,C3:29,57:81,0.9609421,0.03905789999999998,0.03905789999999998
373,los,riot,front,1.0,C3:29,57:81,1.0041135,0.004113500000000103,0.004113500000000103
374,los,riot,front,1.0,C3:29,57:81,0.9894614,0.010538599999999954,0.010538599999999954
375,los,riot,front,1.0,C3:29,57:81,1.0240422,0.024042200000000014,0.024042200000000014
376,los,riot,front,1.0,C3:29,57:81,0.9910398,0.008960199999999974,0.008960199999999974
377,los,riot,front,1.0,C3:29,57:81,0.981551,0.01844900000000005,0.01844900000000005
378,los,riot,front,1.0,C3:29,57:81,0.9857672,0.014232800000000045,0.014232800000000045
379,los,riot,front,1.0,C3:29,57:81,0.989666,0.010333999999999954,0.010333999999999954
380,los,riot,front,1.0,C3:29,57:81,1.0176031,0.017603100000000094,0.017603100000000094
381,los,riot,front,1.0,C3:29,57:81,0.9819638,0.018036199999999947,0.018036199999999947
382,los,riot,front,1.0,C3:29,57:81,1.0129133,0.012913299999999905,0.012913299999999905
383,los,riot,front,1.0,C3:29,57:81,1.004613,0.004612999999999978,0.004612999999999978
384,los,riot,front,1.0,C3:29,57:81,0.9981263,0.0018736999999999782,0.0018736999999999782
385,los,riot,front,1.0,C3:29,57:81,1.004419,0.004418999999999951,0.004418999999999951
386,los,riot,front,1.0,C3:29,57:81,0.9521559,0.047844099999999945,0.047844099999999945
387,los,riot,front,1.0,C3:29,57:81,0.9388499,0.061150099999999985,0.061150099999999985
388,los,riot,front,1.0,C3:29,57:81,0.979316,0.020684000000000036,0.020684000000000036
389,los,riot,front,1.0,C3:29,57:81,0.9581233,0.04187669999999999,0.04187669999999999
390,los,riot,front,1.0,C3:29,57:81,1.0278722,0.027872200000000014,0.027872200000000014
391,los,riot,front,1.0,C3:29,57:81,0.9906518,0.009348200000000029,0.009348200000000029
392,los,riot,front,1.0,C3:29,57:81,0.9817714,0.01822860000000004,0.01822860000000004
393,los,riot,front,1.0,C3:29,57:81,0.9960482,0.00395179999999995,0.00395179999999995
394,los,riot,front,1.0,C3:29,57:81,0.9699481,0.03005190000000002,0.03005190000000002
395,los,riot,front,1.0,C3:29,57:81,0.9844776,0.015522400000000047,0.015522400000000047
396,los,riot,front,1.0,C3:29,57:81,0.9835203,0.016479699999999986,0.016479699999999986
397,los,riot,front,1.0,C3:29,57:81,0.993521,0.0064790000000000125,0.0064790000000000125
398,los,riot,front,1.0,C3:29,57:81,0.9736661,0.02633390000000002,0.02633390000000002
399,los,riot,front,1.0,C3:29,57:81,0.9734698,0.02653019999999995,0.02653019999999995
400,los,riot,front,1.0,C3:29,57:81,1.0158791,0.015879100000000035,0.015879100000000035
401,los,riot,front,1.0,C3:29,57:81,0.9979092,0.0020907999999999483,0.0020907999999999483
402,los,riot,front,1.0,C3:29,57:81,0.9939557,0.0060443000000000024,0.0060443000000000024
403,los,riot,front,1.0,C3:29,57:81,0.9938855,0.006114500000000023,0.006114500000000023
404,los,riot,front,1.0,C3:29,57:81,0.9636031,0.036396899999999954,0.036396899999999954
405,los,riot,front,1.0,C3:29,57:81,0.9892914,0.010708599999999957,0.010708599999999957
406,los,riot,front,1.0,C3:29,57:81,0.9776766,0.022323399999999993,0.022323399999999993
407,los,riot,front,1.0,C3:29,57:81,1.0098527,0.009852699999999937,0.009852699999999937
408,los,riot,front,1.0,C3:29,57:81,1.046561,0.046561000000000075,0.046561000000000075
409,los,riot,front,1.0,C3:29,57:81,1.0015046,0.001504600000000078,0.001504600000000078
410,los,riot,front,1.0,C3:29,57:81,0.9729714,0.027028599999999958,0.027028599999999958
411,los,riot,front,1.0,C3:29,57:81,0.9986724,0.0013275999999999843,0.0013275999999999843
412,los,riot,front,1.0,C3:29,57:81,1.0145195,0.014519500000000019,0.014519500000000019
413,los,riot,front,1.0,C3:29,57:81,0.9952569,0.0047431,0.0047431
414,los,riot,front,1.0,C3:29,57:81,1.0117843,0.01178429999999997,0.01178429999999997
415,los,riot,front,1.0,C3:29,57:81,1.00221,0.0022100000000000453,0.0022100000000000453
416,los,riot,front,1.0,C3:29,57:81,0.9648692,0.03513080000000002,0.03513080000000002
417,los,riot,front,1.0,C3:29,57:81,0.9740404,0.02595959999999997,0.02595959999999997
418,los,riot,front,1.0,C3:29,57:81,0.9921225,0.007877499999999982,0.007877499999999982
419,los,riot,front,1.0,C3:29,57:81,1.0325875,0.03258749999999999,0.03258749999999999
420,los,riot,front,1.0,C3:29,57:81,1.028481,0.02848099999999998,0.02848099999999998
421,los,riot,front,1.0,C3:29,57:81,0.9969227,0.0030772999999999495,0.0030772999999999495
422,los,riot,front,1.0,C3:29,57:81,0.9632161,0.03678389999999998,0.03678389999999998
423,los,riot,front,1.0,C3:29,57:81,1.0109823,0.0109823,0.0109823
424,los,riot,front,1.0,C3:29,57:81,0.9757305,0.024269500000000055,0.024269500000000055
425,los,riot,front,1.0,C3:29,57:81,0.9919403,0.008059700000000003,0.008059700000000003
426,los,riot,front,1.0,C3:29,57:81,1.0081745,0.008174499999999973,0.008174499999999973
427,los,riot,front,1.0,C3:29,57:81,0.9677238,0.03227619999999998,0.03227619999999998
428,los,riot,front,1.0,C3:29,57:81,1.0075082,0.007508199999999965,0.007508199999999965
429,los,riot,front,1.0,C3:29,57:81,0.9864736,0.01352640000000005,0.01352640000000005
430,los,riot,front,1.0,C3:29,57:81,1.0182379,0.018237899999999918,0.018237899999999918
431,los,riot,front,1.0,C3:29,57:81,0.9653807,0.03461930000000002,0.03461930000000002
432,los,riot,front,1.0,C3:29,57:81,0.9463247,0.05367529999999998,0.05367529999999998
433,los,riot,front,1.0,C3:29,57:81,0.9719279,0.028072100000000044,0.028072100000000044
434,los,riot,front,1.0,C3:29,57:81,1.0222336,0.022233600000000076,0.022233600000000076
435,los,riot,front,1.0,C3:29,57:81,0.9668494,0.03315060000000003,0.03315060000000003
436,los,riot,front,1.0,C3:29,57:81,0.9976417,0.0023583000000000354,0.0023583000000000354
437,los,riot,front,1.0,C3:29,57:81,1.0109944,0.01099439999999996,0.01099439999999996
438,los,riot,front,1.0,C3:29,57:81,0.9999489,5.109999999997061e-05,5.109999999997061e-05
439,los,riot,front,1.0,C3:29,57:81,0.9718325,0.028167500000000012,0.028167500000000012
440,los,riot,front,1.0,C3:29,57:81,1.0209846,0.02098460000000002,0.02098460000000002
441,los,riot,front,1.0,C3:29,57:81,1.0089544,0.008954399999999918,0.008954399999999918
442,los,riot,front,1.0,C3:29,57:81,0.9704724,0.029527599999999987,0.029527599999999987
443,los,riot,front,1.0,C3:29,57:81,0.9671425,0.032857499999999984,0.032857499999999984
444,los,riot,front,1.0,C3:29,57:81,0.9921624,0.0078376,0.0078376
445,los,riot,front,1.0,C3:29,57:81,0.9920653,0.007934699999999961,0.007934699999999961
446,los,riot,front,1.0,C3:29,57:81,0.9880422,0.011957800000000018,0.011957800000000018
447,los,riot,front,1.0,C3:29,57:81,0.9949934,0.005006599999999972,0.005006599999999972
448,los,riot,front,1.0,C3:29,57:81,0.9846537,0.015346300000000035,0.015346300000000035
449,los,riot,front,1.0,C3:29,57:81,1.0067063,0.006706300000000054,0.006706300000000054
450,los,riot,front,1.0,C3:29,57:81,1.011131,0.011131000000000002,0.011131000000000002
451,los,riot,front,1.0,C3:29,57:81,0.9780779,0.021922100000000055,0.021922100000000055
452,los,riot,front,1.0,C3:29,57:81,0.9832798,0.016720199999999963,0.016720199999999963
453,los,riot,front,1.0,C3:29,57:81,0.9922587,0.007741299999999951,0.007741299999999951
454,los,riot,front,1.0,C3:29,57:81,0.9769369,0.023063100000000003,0.023063100000000003
455,los,riot,front,1.0,C3:29,57:81,1.0131706,0.013170600000000032,0.013170600000000032
456,los,riot,front,1.0,C3:29,57:81,1.0067178,0.006717800000000107,0.006717800000000107
457,los,riot,front,1.0,C3:29,57:81,1.028796,0.028796000000000044,0.028796000000000044
458,los,riot,front,1.0,C3:29,57:81,0.999733,0.0002670000000000172,0.0002670000000000172
459,los,riot,front,1.0,C3:29,57:81,0.9946179,0.005382099999999945,0.005382099999999945
460,los,riot,front,1.0,C3:29,57:81,1.0203174,0.02031739999999993,0.02031739999999993
461,los,riot,front,1.0,C3:29,57:81,1.0220662,0.022066200000000036,0.022066200000000036
462,los,riot,front,1.0,C3:29,57:81,1.0006088,0.0006087999999999649,0.0006087999999999649
463,los,riot,front,1.0,C3:29,57:81,0.9936314,0.0063685999999999465,0.0063685999999999465
464,los,riot,front,1.0,C3:29,57:81,0.9895235,0.0104765,0.0104765
465,los,riot,front,1.0,C3:29,57:81,0.9584545,0.04154550000000001,0.04154550000000001
466,los,riot,front,1.0,C3:29,57:81,0.9624898,0.03751020000000005,0.03751020000000005
467,los,riot,front,1.0,C3:29,57:81,1.0000838,8.380000000007826e-05,8.380000000007826e-05
468,los,riot,front,1.0,C3:29,57:81,0.9812373,0.01876270000000002,0.01876270000000002
469,los,riot,front,1.0,C3:29,57:81,0.9478369,0.05216310000000002,0.05216310000000002
470,los,riot,front,1.0,C3:29,57:81,1.0096731,0.009673100000000101,0.009673100000000101
471,los,riot,front,1.0,C3:29,57:81,0.9626713,0.03732869999999999,0.03732869999999999
472,los,riot,front,1.0,C3:29,57:81,1.0010553,0.0010552999999999813,0.0010552999999999813
473,los,riot,front,1.0,C3:29,57:81,0.9566188,0.04338120000000001,0.04338120000000001
474,los,riot,front,1.0,C3:29,57:81,0.985664,0.014336000000000015,0.014336000000000015
475,los,riot,front,1.0,C3:29,57:81,0.9996115,0.00038850000000001383,0.00038850000000001383
476,los,riot,front,1.0,C3:29,57:81,1.0304868,0.030486800000000036,0.030486800000000036
477,los,riot,front,1.0,C3:29,57:81,0.9705927,0.029407300000000025,0.029407300000000025
478,los,riot,front,1.0,C3:29,57:81,0.9676927,0.03230730000000004,0.03230730000000004
479,los,riot,front,1.0,C3:29,57:81,1.0114343,0.011434299999999897,0.011434299999999897
480,los,riot,front,1.0,C3:29,57:81,0.9861349,0.013865099999999964,0.013865099999999964
481,los,riot,front,1.0,C3:29,57:81,0.9998912,0.00010880000000001999,0.00010880000000001999
482,los,riot,front,1.0,C3:29,57:81,0.9818345,0.018165499999999946,0.018165499999999946
483,los,riot,front,1.0,C3:29,57:81,1.0127097,0.012709700000000046,0.012709700000000046
484,los,riot,front,1.0,C3:29,57:81,1.0075356,0.007535599999999976,0.007535599999999976
485,los,riot,front,1.0,C3:29,57:81,1.0301961,0.030196099999999948,0.030196099999999948
486,los,riot,front,1.0,C3:29,57:81,0.9964876,0.003512399999999971,0.003512399999999971
487,los,riot,front,1.0,C3:29,57:81,0.9972543,0.002745699999999962,0.002745699999999962
488,los,riot,front,1.0,C3:29,57:81,0.9863174,0.01368259999999999,0.01368259999999999
489,los,riot,front,1.0,C3:29,57:81,1.0017607,0.0017606999999999484,0.0017606999999999484
490,los,riot,front,1.0,C3:29,57:81,1.0101587,0.010158700000000076,0.010158700000000076
491,los,riot,front,1.0,C3:29,57:81,0.9940454,0.005954600000000032,0.005954600000000032
492,los,riot,front,1.0,C3:29,57:81,0.9978633,0.0021366999999999914,0.0021366999999999914
493,los,riot,front,1.0,C3:29,57:81,0.9772409,0.022759100000000032,0.022759100000000032
494,los,riot,front,1.0,C3:29,57:81,0.9953079,0.004692099999999977,0.004692099999999977
495,los,riot,front,1.0,C3:29,57:81,1.0043146,0.004314600000000057,0.004314600000000057
496,los,riot,front,1.0,C3:29,57:81,0.9877739,0.012226100000000018,0.012226100000000018
497,los,riot,front,1.0,57:81,C3:29,0.9835705,0.016429499999999986,0.016429499999999986
498,los,riot,front,1.0,57:81,C3:29,0.9905334,0.009466599999999992,0.009466599999999992
499,los,riot,front,1.0,57:81,C3:29,1.0221474,0.022147399999999928,0.022147399999999928
500,los,riot,front,1.0,57:81,C3:29,1.0072883,0.007288299999999914,0.007288299999999914
501,los,riot,front,1.0,57:81,C3:29,0.9835441,0.016455899999999968,0.016455899999999968
502,los,riot,front,1.0,57:81,C3:29,1.0416742,0.041674200000000106,0.041674200000000106
503,los,riot,front,1.0,57:81,C3:29,0.9928906,0.0071094000000000435,0.0071094000000000435
504,los,riot,front,1.0,57:81,C3:29,1.0218555,0.021855500000000028,0.021855500000000028
505,los,riot,front,1.0,57:81,C3:29,1.0176508,0.017650799999999967,0.017650799999999967
506,los,riot,front,1.0,57:81,C3:29,1.0037024,0.0037024000000001056,0.0037024000000001056
507,los,riot,front,1.0,57:81,C3:29,1.011431,0.011430999999999969,0.011430999999999969
508,los,riot,front,1.0,57:81,C3:29,1.0325123,0.03251230000000005,0.03251230000000005
509,los,riot,front,1.0,57:81,C3:29,1.0375788,0.03757879999999991,0.03757879999999991
510,los,riot,front,1.0,57:81,C3:29,1.0141788,0.014178800000000047,0.014178800000000047
511,los,riot,front,1.0,57:81,C3:29,1.021202,0.021201999999999943,0.021201999999999943
512,los,riot,front,1.0,57:81,C3:29,0.9898922,0.0101078,0.0101078
513,los,riot,front,1.0,57:81,C3:29,0.9666097,0.033390299999999984,0.033390299999999984
514,los,riot,front,1.0,57:81,C3:29,0.9916141,0.008385899999999946,0.008385899999999946
515,los,riot,front,1.0,57:81,C3:29,1.0049804,0.004980399999999996,0.004980399999999996
516,los,riot,front,1.0,57:81,C3:29,1.0045086,0.004508600000000085,0.004508600000000085
517,los,riot,front,1.0,57:81,C3:29,1.0038262,0.003826200000000002,0.003826200000000002
518,los,riot,front,1.0,57:81,C3:29,1.0344638,0.03446379999999993,0.03446379999999993
519,los,riot,front,1.0,57:81,C3:29,1.0246669,0.024666899999999936,0.024666899999999936
520,los,riot,front,1.0,57:81,C3:29,0.9737418,0.02625820000000001,0.02625820000000001
521,los,riot,front,1.0,57:81,C3:29,1.0293831,0.029383099999999995,0.029383099999999995
522,los,riot,front,1.0,57:81,C3:29,1.0014241,0.0014240999999999282,0.0014240999999999282
523,los,riot,front,1.0,57:81,C3:29,1.0120542,0.012054199999999904,0.012054199999999904
524,los,riot,front,1.0,57:81,C3:29,1.0253595,0.02535949999999998,0.02535949999999998
